id,ANO,MP,SOLUCAO,DESENVOLVEDOR,CATEGORIA,ABRANGENCIA,FUNCIONALIDADE,FINALIDADE,PERMISSIONAMENTO,FONTE,CONTATO,CONSUMO,LINK
327,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
328,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
329,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
330,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
331,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
332,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
333,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
334,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
335,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
336,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
337,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
338,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
339,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
340,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
341,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
342,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
343,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
344,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
345,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
346,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
347,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
348,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
349,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
350,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
351,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
352,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
353,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
354,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
355,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
356,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
357,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
358,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
359,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
360,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
361,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service do Detran para acesso aos dados de CNH e Veículos,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
362,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SSPGO para acesso aos dados de RG e ocorrências,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
363,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,TSE - Banco de dados de doações eleitorais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
364,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Web Service da SEMAD para acesso aos dados de processos de meio ambiente,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
365,2023,MPGO,PAI,MPGO,GERAIS,ESTADUAL,Goiaspen - Consulta o prontuário de presos e unidades prisionais,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
366,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,SIEL - Consulta o sistema de informações eleitorais do TSE,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
367,2023,MPGO,PAI,MPGO,GERAIS,NACIONAL,COAF - Consulta de movimentações financeiras atípicas,Investigação,Restrito,Dev. Interno,CSI-MPGO,Aplicacao especifica,Intranet MPGO
368,2023,MPGO,DGI LABCONTAS,TCU,LABLD,NACIONAL,Dados de pessoas físicas e jurídicas,Investigação,Restrito,Conv. CNMP,,Consulta on line,http://tcu.gov.br/dgi
369,2023,MPGO,CCS,BACEN,LABLD,NACIONAL,"Dados de contas bancarias de pessoas fisicas e juridicas: banco, numero, agencia, data de abertura e encerramento e titularidade (titulares e co-titulares) e procuradores",Investigação,Restrito,Conv. CNMP,,Consulta on line,https://www3.bcb.gov.br/ccs/dologin
370,2023,MPGO,SIMBA 2.0,MPF/SPPEA,LABLD,Não se aplica,Ferramenta exibe relatorios das quebras bancarias de forma organizada,Investigação,Geral,Conv. Direto,simba@mpf.mp.br,WS - Web Service,
371,2023,MPGO,EVA,LABLD/MPSP,LABLD,Não se aplica,"Ferramenta de Analise de Evolução Patrimonial, a partir de quebras de sigilos fiscais e bancários; apresenta planilhas e gráficos de evolução a descoberto",Investigação,Restrito,Conv. Direto,labld@mpsp.mp.br,Aplicacao especifica,aplicação baixada na máquina
372,2023,MPGO,RIF-Analyzer,LABLD/MPSP,LABLD,Não se aplica,"Ferramenta de Análise de RIFs/COAF; apresenta os dados de forma organizada, com filtros e gera graficos de relacionamento",Investigação,Restrito,Conv. Direto,labld@mpsp.mp.br,Aplicacao especifica,aplicação baixada na máquina
373,2023,MPGO,Consulta Chave-PiX,BACEN,LABLD,NACIONAL,"Dados de cadastro: banco, agência e titularidade",Investigação,Restrito,Conv. Direto,,Consulta on line,
374,2023,MPGO,CIFRA,MPPA,LABLD,Não se aplica,"Ferramenta de Análise Bancária, a partir de quebra de sigilo bancário, apresenta planilhas e gráficos.",Investigação,Restrito,Conv. Direto,gsi@mppa.mp.br,Aplicacao especifica,aplicação baixada na máquina
375,2023,MPGO,SNAP,TECHBIZ,INTELIGÊNCIA CIBERNÉTICA,NACIONAL,Dados de pessoas físicas e jurídicas e vínculos,Inteligência,Restrito,Contrato,,Consulta on line,
376,2023,MPGO,Confirme Online,CREDLINK,INTELIGÊNCIA CIBERNÉTICA,NACIONAL,Dados de pessoas físicas e jurídicas e vínculos,Inteligência,Restrito,Contrato,,Consulta on line,https://www.credilink.com.br/confirme-online/
377,2023,MPGO,POLÍCIA FEDERAL,IPED,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos ou de quebras de nuvem,Investigação,Geral,Outro,,Aplicacao especifica,aplicação baixada na máquina
378,2023,MPGO,,FTK,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos ou de quebras de nuvem,Investigação,Restrito,Outro,,Aplicacao especifica,aplicação baixada na máquina
379,2023,MPGO,CELlEBRITE,READER,EVID. FORENSES,Não se aplica,Extracao e indexacao de dados de equipamentos digitais apreendidos,Investigação,Geral,Contrato,,Aplicacao especifica,aplicação baixada na máquina
380,2023,MPDFT,Confiteor Lite,Equipe de desenvolvimento DIINT/CI - MPDFT,GERAIS,NACIONAL,Análise de arquivos provenientes de afastamento de sigilo bancário e telefônico,Inteligência,Restrito,Dev. Interno,(61) 3343-9992,Aplicacao especifica,Não se aplica
381,2023,MPDFT,PIN - Pesquisa Integrada,Equipe de desenvolvimento DIINT/CI - MPDFT,GERAIS,NACIONAL,Pesquisa de dados por meio de CPF ou CNPJ,Investigação,Restrito,Dev. Interno,(61) 3343-9992,WS - Web Service,(mediante token)
382,2023,MPDFT,IPTU-DF,,,,Dados de imóveis e proprietários do IPTU do DF,,,,,,
383,2023,MPDFT,IPTU-SP,,,,Dados de imóveis e proprietários do IPTU do SP,,,,,,
384,2023,MPDFT,CEB,,,,Dados cadastrais de clientes da CEB com endereços georreferenciados,,,,,,
385,2023,MPDFT,Protetor,,,,Dados cadastrais de pessoas do sistema de tutelas e curatelas do MPDFT,,,,,,
386,2023,MPDFT,Diligente,,,,Dados cadastrais de pessoas do sistema de diligências do MPDFT,,,,,,
387,2023,MPDFT,Renach,,,,Dados sobre habilitados,,,,,,
388,2023,MPDFT,Renavam,,,,Dados de proriedade veicular,,,,,,
389,2023,MPDFT,CadUnico,,,,Dados de pessoas inscritas em programas sociais do Governo Federal,,,,,,
390,2023,MPDFT,BPC,,,,Beneficiários do Benefício de Prestação Continuada,,,,,,
391,2023,MPDFT,CODHAB,,,,Endereços de candidatos inscritos no programa de habitação popular do DF,,,,,,
392,2023,MPDFT,eCompras,,,,Informações resumidas sobre licitações do Portal de compras do DF,,,,,,
393,2023,MPDFT,SISOBI,,,,Informações detalhadas sobre óbitos do Brasil,,,,,,
394,2023,MPDFT,PEP,,,,Pessoas Expostas Politicamente,,,,,,
395,2023,MPDFT,Servidores Executivo Federal e Terceirizados,,,,Dados de Servidores do Executivo Federal e Terceirizados,,,,,,
396,2023,MPDFT,Aposentados Executivos Federal,,,,Dados de Aposentados do Executivo Federal,,,,,,
397,2023,MPDFT,Pensionistas do Executivo Federal,,,,Dados de Pensionistas do Executivo Federal,,,,,,
398,2023,MPDFT,Militares e Reserva,,,,Dados de Militares e Militares da Reserva,,,,,,
399,2023,MPDFT,Servidores do DF,,,,Dados de Servidores do Executivo do Distrito Federal,,,,,,
400,2023,MPDFT,Servidores aposentados do DF,,,,Dados de Aposentados do Executivo do Distrito Federal,,,,,,
401,2023,MPDFT,RFB,,,,Receita Federal do Brasil (CPF e CNPJ),,,,,,
402,2023,MPDFT,CNE,,,,Dados de empresas e vinculações societárias,,,,,,
403,2023,MPDFT,Caged,,,,Dados de empregados e desempregados,,,,,,
404,2023,MPDFT,Gênesis,,,,Dados cadastrais de pessoas com TCOs ou consultadas no sistema Gênesis (PMDF),,,,,,
405,2023,MPDFT,Milenium*,,,,Dados detalhados de Boletins de Ocorrência no sistema Milenium (PCDF),,,,,,
406,2023,MPRJ,ARISP,CNJ,GERAIS,NACIONAL,Consulta de Registros de Imóveis,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://oficioeletronico.com.br/
407,2023,MPRJ,BIA,CSI/MPRJ,GERAIS,NACIONAL,Consulta integrada de alvos do MPRJ,Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
408,2023,MPRJ,BNMP,CNJ,GERAIS,NACIONAL,Consulta Mandados de Prisão,Investigação,Geral,Outro,csi.pesquisas@mprj.mp.br,Consulta on line,https://portalbnmp.cnj.jus.br/#/captcha/
409,2023,MPRJ,CAGED,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Cadastro de vínculos empregatícios,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
410,2023,MPRJ,CDL/RIO,CLUBE DOS DIRETORES LOJISTAS DO RIO DE JANEIRO,GERAIS,NACIONAL,Dados cadastrais e Informações de crédito,Investigação,Restrito,Contrato,csi.contratos@mprj.mp.br,Consulta on line,https://www.cdlrio.com.br/scpc/
411,2023,MPRJ,CENSESC,COLÉGIO NOTORIAL DO BRASIL - CNB,GERAIS,NACIONAL,Consulta de Escrituras e Procurações,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://censec.org.br/
412,2023,MPRJ,CGJ,PODER JUDICIÁRIO DO ESTADO DO RIO DE JANEIRO,GERAIS,ESTADUAL,Consulta de nascimentos e óbitos,Investigação,Geral,Conv. Direto,csi.pesquisas@mprj.mp.br,Consulta on line,http://www4.tjrj.jus.br/Portal-Extrajudicial/CNO/
413,2023,MPRJ,CNA,OAB NACIONAL,GERAIS,NACIONAL,Cadastro NACIONAL de Advogados,Investigação,Geral,Outro,csi.contratos@mprj.mp.br,Consulta on line,https://cna.oab.org.br/
414,2023,MPRJ,CNIS,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Cadastro de vínculos sociais e empregatícios,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
415,2023,MPRJ,CONEXÃO,MPRJ,GERAIS,NACIONAL,"Dados cadastrais de pessoas físicas e jurídicas, processos, veículos e embarcações",Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
416,2023,MPRJ,CÓRTEX,SEOPI/MJSP,GERAIS,NACIONAL,"Consulta de veículos, pessoas, condutores, radares, empresas e embarcações",Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://cortex.mj.gov.br/
417,2023,MPRJ,CRC,CNJ,GERAIS,NACIONAL,Cadastro de informações dos Cartórios de Registro Civil das Pessoas Naturais,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://sistema.registrocivil.org.br/portal/?CFID=1378524&CFTOKEN=4c047bf8ba0b28a3-F3CAE6CA-D221-A1E7-E9EAE7291CADC9DD
418,2023,MPRJ,CREDILINK,CREDILINK,GERAIS,NACIONAL,Dados cadastrais e Informações de crédito,Investigação,Restrito,Contrato,csi.contratos@mprj.mp.br,Consulta on line,https://consulta4.confirmeonline.com.br/validarLogin/confirmeOnline.xhtml;jsessionid=3B762C1EEF4F3CEA1416607D4E7D418B
419,2023,MPRJ,DIC,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,"Identificação civil estadual, antecedentes criminais (FAC), dados da carteira nacional de habilitação (CNH), identificação datiloscópica, assinaturas, fotografias e endereços",Inteligência,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.108/ConsultaNet/mc3web/IULogin.aspx
420,2023,MPRJ,DOINET,IMPRENSA NACIONAL,GERAIS,NACIONAL,Consulta de Diários Oficiais e Legislação,Investigação,Geral,Conv. Direto,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
421,2023,,DOERJ,IMPRENSA ESTADUAL,GERAIS,ESTADUAL,Consulta de Diários Oficiais,Investigação,Geral,Conv. Direto,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
422,2023,MPRJ,JUCERJA,JUCERJA,GERAIS,ESTADUAL,"Cadastro de empresas, sócios e atos constitutivos",Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://www.jucerja.rj.gov.br/
423,2023,MPRJ,MGP,MPRJ,GERAIS,ESTADUAL,Módulo de Gestão de Processos (MGP) do Ministério Público do Estado do Rio de Janeiro (MPRJ,Investigação,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
424,2023,MPRJ,PANDORA,MPRJ,GERAIS,NACIONAL,Banco de dados integrado do MP,Inteligência,Restrito,Dev. Interno,csi.ti@mprj.mp.br,Aplicacao especifica,INTRANET
425,2023,MPRJ,PORTAL DA SEGURANÇA DO ESTADO DO RIO DE JANEIRO,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,Cadastro civil e criminal,Inteligência,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.20/portalnew/portal/FrameSetLogin.aspx?Root=Portal
426,2023,MPRJ,PREVINITY,PREVINITY,GERAIS,NACIONAL,Dados cadastrais e Localizador de endereços PF e PJ,Investigação,Restrito,Contrato,csi.ti@mprj.mp.br,Consulta on line,https://consulta.previnity.com.br/login.php
427,2023,MPRJ,RAIS,MINISTÉRIO DO TRABALHO E EMPREGO - MTE,GERAIS,NACIONAL,Relação Anual de Informações Sociais,Investigação,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://geridmte.dataprev.gov.br/cas/login?service=http%3A%2F%2Fcaged.mte.gov.br%2Fcaged%2F%3Bjsessionid%3DbctjmiLTTfEN2D1SQPNXXh1u.slave6%3Amte-caged
428,2023,MPRJ,RECEITA FEDERAL DO BRASIL,RECEITA FEDERAL DO BRASIL,GERAIS,NACIONAL,Dados cadastrais de pessoas físicas e jurídicas,Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,WS - Web Service,INTRANET
429,2023,MPRJ,SEI,DEPARTAMENTO ESTADUAL DE TRÂNSITO DO RIO DE JANEIRO - DETRAN/RJ,GERAIS,ESTADUAL,"Sistema de identificação estadual, consulta civil e criminal de indivíduos",Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://10.200.96.108/ConsultaNet/mc3web/IULogin.aspx
430,2023,MPRJ,SIEL,TSE,GERAIS,NACIONAL,Cadastro de eleitores e informações eleitorais,Investigação,Restrito,Conv. Direto,csi.contratos@mprj.mp.br,Consulta on line,https://siel.tse.jus.br/session/new
431,2023,MPRJ,SINARM,SENASP,GERAIS,NACIONAL,Cadastro de armas de fogo,Inteligência,Restrito,Conv. CNMP,csi.contratos@mprj.mp.br,Consulta on line,https://seguranca.sinesp.gov.br/sinesp-seguranca/login.jsf?goto=PORTAL_LOGADO#
